srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,49478,4,4.000000,0,3.970000,0.2644,0.000000,4,96.480000,0,23641,2,7,1,0,1,0,NULL,973.97,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,11,0,0,NULL,0,0,11,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,55645,4,4.500000,0,3.850000,0.0672,0.000000,18,120.270000,0,23641,2,7,1,0,1,0,NULL,973.47,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,-1,0,10,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,55670,4,4.500000,1,3.930000,0.3168,0.000000,7,138.780000,0,23641,2,7,1,0,1,0,NULL,973.81,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,57341,4,4.500000,1,3.640000,0.1138,0.000000,12,85.910000,1,23641,2,7,1,0,1,0,NULL,974.76,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,59239,3,4.500000,1,3.950000,0.2304,0.000000,15,60.800000,0,23641,2,7,1,0,1,0,NULL,974.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,11,0,0,NULL,NULL,NULL,NULL,1,149.35,1
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,59824,3,4.000000,0,2.940000,0.0785,0.000000,8,64.760000,0,23641,2,7,1,0,1,0,NULL,973.01,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,60686,4,4.500000,1,3.740000,0.1439,0.000000,2,114.990000,1,23641,2,7,1,0,1,0,NULL,974.64,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,65523,3,4.500000,1,3.950000,0.2617,0.000000,25,99.130000,0,23641,2,7,1,0,1,0,NULL,974.14,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,67564,4,4.000000,1,3.830000,0.0707,0.000000,20,67.410000,1,23641,2,7,1,0,1,0,NULL,974.49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,8,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,70387,4,4.000000,0,3.910000,0.2161,0.000000,22,81.950000,1,23641,2,7,1,0,1,0,NULL,974.29,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,7,NULL,NULL,NULL,-1,0,7,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,71619,2,4.000000,0,3.930000,0.2901,0.000000,35,52.870000,0,23641,2,7,1,0,1,0,NULL,974.03,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,76080,2,4.000000,1,3.970000,0.2997,0.000000,32,72.690000,0,23641,2,7,1,0,1,0,NULL,973.98,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,80894,3,4.000000,1,1.950000,0.011,0.000000,30,63.440000,0,23641,2,7,1,0,1,0,NULL,977.56,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,8,0,0,13,0,0,7,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,84034,4,4.500000,0,3.930000,0.278,0.000000,6,142.740000,0,23641,2,7,1,0,1,0,NULL,973.84,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,87428,4,4.500000,1,0.690000,0.0341,0.000000,9,148.030000,1,23641,2,7,1,0,1,0,NULL,976.01,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,90307,3,3.500000,1,0.690000,0.0066,0.000000,29,74.020000,0,23641,2,7,1,0,1,0,NULL,978.36,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,9,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,91341,4,0.000000,0,0.000000,NULL,0.000000,33,55.510000,0,23641,2,7,1,0,1,0,NULL,978.28,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,1,0,10,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,91351,4,4.500000,1,3.930000,0.2641,0.000000,16,132.170000,0,23641,2,7,1,0,1,0,NULL,973.83,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,92301,4,4.500000,1,3.710000,0.1215,0.000000,3,99.130000,0,23641,2,7,1,0,1,0,NULL,974.55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,102427,3,3.000000,0,0.000000,0.0071,0.000000,28,46.260000,0,23641,2,7,1,0,1,0,NULL,978.49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,108101,5,4.500000,1,3.950000,0.341,0.000000,1,130.850000,1,23641,2,7,1,0,1,0,NULL,973.98,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,118114,3,4.000000,0,3.930000,0.3329,0.000000,34,84.590000,0,23641,2,7,1,0,1,0,NULL,974.08,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,123606,2,0.000000,0,3.950000,0.1846,0.000000,36,56.830000,0,23641,2,7,1,0,1,0,NULL,973.69,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,125036,4,4.500000,1,3.930000,0.3259,0.000000,14,107.060000,0,23641,2,7,1,0,1,0,NULL,973.83,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,136158,2,0.000000,1,2.710000,NULL,0.000000,31,26.430000,0,23641,2,7,1,0,1,0,NULL,974.83,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
52,2013-06-09 09:22:16,16,31,NULL,NULL,215,136302,4,0.000000,0,3.970000,NULL,0.000000,27,105.740000,0,23641,2,7,1,0,1,0,NULL,973.89,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,22,NULL,NULL,NULL,-1,0,14,NULL,NULL,NULL,0,NULL,0
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,10781,4,4.500000,1,3.870000,0.2129,5.610000,1,163.000000,1,7434,2,16,2,0,1,1,NULL,0.06,0,NULL,NULL,NULL,1,0,23,0,0,NULL,NULL,NULL,NULL,-1,0,13,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,13,0,NULL,0
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,34583,4,4.500000,1,3.930000,0.1274,5.500000,9,179.000000,0,7434,2,16,2,0,1,1,NULL,0.24,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,12,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,37555,4,4.500000,1,3.870000,0.2053,5.680000,2,229.000000,1,7434,2,16,2,0,1,1,NULL,0.07,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,1,0,11,NULL,NULL,NULL,NULL,NULL,NULL,1,0,11,0,NULL,0
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,54572,5,4.500000,1,3.870000,0.205,5.420000,8,180.000000,0,7434,2,16,2,0,1,1,NULL,0.07,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,12,NULL,NULL,NULL,NULL,NULL,NULL,0,0,12,0,NULL,0
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,73325,4,3.500000,1,2.940000,0.0081,5.290000,14,129.000000,0,7434,2,16,2,0,1,1,NULL,11.14,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,85194,4,4.500000,1,2.560000,0.0298,5.400000,10,139.000000,0,7434,2,16,2,0,1,1,NULL,1.45,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,98380,4,4.500000,0,3.850000,0.1186,5.680000,13,319.000000,0,7434,2,16,2,0,1,1,NULL,0.25,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,101178,4,4.500000,1,3.910000,0.1399,5.350000,4,151.000000,1,7434,2,16,2,0,1,1,NULL,0.29,0,NULL,NULL,NULL,1,0,37,1,0,11,NULL,NULL,NULL,-1,0,17,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,17,1,347.65,1
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,102234,4,4.500000,1,3.970000,0.1274,5.500000,6,219.000000,0,7434,2,16,2,0,1,1,NULL,0.4,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,20,0,NULL,0
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,117460,4,4.000000,1,3.040000,0.0384,5.540000,12,179.000000,0,7434,2,16,2,0,1,1,NULL,1.31,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,121735,4,5.000000,1,3.580000,0.048,5.520000,3,203.000000,1,7434,2,16,2,0,1,1,NULL,1.02,0,NULL,NULL,NULL,1,0,10,0,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,10,0,NULL,0
53,2013-02-13 07:00:24,5,219,NULL,NULL,219,133186,4,4.500000,1,3.560000,0.0531,5.270000,7,179.000000,1,7434,2,16,2,0,1,1,NULL,1.07,0,NULL,NULL,NULL,0,1,NULL,0,0,5,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
56,2013-04-02 12:23:19,5,219,NULL,NULL,158,7730,5,5.000000,0,2.080000,NULL,5.970000,6,193.000000,0,21401,5,96,1,0,1,0,NULL,7403.39,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
56,2013-04-02 12:23:19,5,219,NULL,NULL,158,68902,5,3.500000,1,2.400000,0.0993,5.120000,1,83.000000,0,21401,5,96,1,0,1,0,NULL,7408.7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
56,2013-04-02 12:23:19,5,219,NULL,NULL,158,71109,5,0.000000,1,0.000000,NULL,6.120000,7,304.000000,0,21401,5,96,1,0,1,0,NULL,7405.8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
56,2013-04-02 12:23:19,5,219,NULL,NULL,158,81162,5,4.000000,1,4.190000,0.0201,5.190000,4,92.000000,0,21401,5,96,1,0,1,0,NULL,7403.64,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0
56,2013-04-02 12:23:19,5,219,NULL,NULL,158,106889,5,4.000000,1,0.000000,0.0286,6.120000,3,245.000000,1,21401,5,96,1,0,1,0,NULL,7408.55,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
56,2013-04-02 12:23:19,5,219,NULL,NULL,158,121297,5,4.500000,1,2.080000,0.04,5.200000,2,295.000000,0,21401,5,96,1,0,1,0,NULL,7405.37,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,852,4,4.500000,0,3.300000,0.2128,5.170000,10,85.170000,0,1074,4,13,2,0,1,0,NULL,66.42,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,3465,4,4.500000,0,3.330000,NULL,5.170000,8,119.230000,0,1074,4,13,2,0,1,0,NULL,66.81,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,7330,0,5.000000,0,3.330000,0.2345,4.980000,6,76.000000,0,1074,4,13,2,0,1,0,NULL,66.47,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,8970,3,4.500000,0,3.400000,0.2897,4.930000,15,85.170000,0,1074,4,13,2,0,1,0,NULL,67.04,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,12767,4,5.000000,0,2.080000,NULL,5.170000,19,78.620000,0,1074,4,13,2,0,1,0,NULL,68.65,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,17860,3,5.000000,0,1.100000,0.0455,4.930000,2,53.720000,0,1074,4,13,2,0,1,0,NULL,70.56,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,23062,4,0.000000,0,3.330000,0.2691,5.170000,27,117.920000,0,1074,4,13,2,0,1,0,NULL,66.56,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,36129,4,0.000000,0,3.330000,0.2686,5.170000,9,85.170000,0,1074,4,13,2,0,1,0,NULL,66.61,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,38194,3,0.000000,0,3.330000,NULL,4.930000,26,131.030000,0,1074,4,13,2,0,1,0,NULL,66.49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,42259,4,5.000000,0,3.400000,0.2781,5.140000,4,121.860000,0,1074,4,13,2,0,1,0,NULL,67.28,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,44174,3,4.000000,0,2.300000,0.1238,4.930000,3,58.960000,0,1074,4,13,2,0,1,0,NULL,68.31,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,52007,4,3.000000,0,3.370000,0.2515,5.170000,7,72.060000,0,1074,4,13,2,0,1,0,NULL,66.82,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,52086,1,2.500000,0,2.640000,NULL,5.050000,32,72.060000,0,1074,4,13,2,0,1,0,NULL,63.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,52642,4,2.000000,0,3.330000,0.244,5.300000,18,115.300000,0,1074,4,13,2,0,1,0,NULL,66.58,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,62870,4,0.000000,0,2.770000,0.04,5.170000,28,183.440000,0,1074,4,13,2,0,1,0,NULL,67.57,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,68394,0,0.000000,0,3.330000,NULL,4.980000,21,65.510000,0,1074,4,13,2,0,1,0,NULL,66.44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,71362,0,0.000000,0,2.200000,NULL,4.980000,31,55.030000,0,1074,4,13,2,0,1,0,NULL,64.27,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,78733,3,0.000000,0,3.330000,NULL,4.930000,25,144.130000,0,1074,4,13,2,0,1,0,NULL,66.48,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,84936,5,4.500000,0,3.370000,NULL,5.420000,14,189.990000,0,1074,4,13,2,0,1,0,NULL,66.72,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,85546,4,4.000000,0,3.400000,0.3035,5.170000,12,250.260000,0,1074,4,13,2,0,1,0,NULL,67.24,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,89156,4,4.500000,0,2.710000,NULL,5.170000,30,104.820000,0,1074,4,13,2,0,1,0,NULL,63.2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,99600,4,4.500000,0,3.330000,0.2363,5.020000,22,285.640000,0,1074,4,13,2,0,1,0,NULL,67.43,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,99666,2,5.000000,0,3.330000,0.2168,4.680000,13,79.930000,0,1074,4,13,2,0,1,0,NULL,66.78,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,100285,4,4.500000,0,2.770000,NULL,5.170000,29,70.750000,0,1074,4,13,2,0,1,0,NULL,63.46,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,107533,4,5.000000,0,3.400000,0.3026,5.170000,16,104.820000,0,1074,4,13,2,0,1,0,NULL,67.21,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,112210,3,0.000000,0,2.300000,NULL,4.930000,20,157.230000,0,1074,4,13,2,0,1,0,NULL,68.38,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,119428,3,4.500000,0,3.040000,0.0849,4.930000,1,69.440000,0,1074,4,13,2,0,1,0,NULL,67.62,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,319.96,1
57,2013-04-11 10:42:23,16,31,NULL,NULL,31,127585,0,0.000000,0,3.330000,NULL,4.980000,24,65.510000,0,1074,4,13,2,0,1,0,NULL,66.55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
